DC,DSB,Lon,Lat,SST,SSS,Anch
294.3175028,240.5430265,-79.75050333,-12.97612332,19.17813648,35.13096227,0
292.6858761,239.1223136,-79.74373298,-12.96091596,19.18729652,35.12979716,0
291.0876178,237.7371926,-79.73717586,-12.94589423,19.19646786,35.128637,0
289.4909024,236.3725358,-79.73103859,-12.93034385,19.20661926,35.12743546,0
287.9307779,235.0477041,-79.72515576,-12.91496728,19.21683814,35.12624012,0
286.344687,233.6944373,-79.71888333,-12.89965181,19.22658163,35.12503158,0
284.7439938,232.3316863,-79.71251226,-12.88420346,19.23635357,35.12445658,0
283.1881605,231.0134349,-79.70636776,-12.86908553,19.24599926,35.12518337,0
281.597114,229.6676014,-79.70002161,-12.85365989,19.25575188,35.12590856,0
280.0288916,228.3561536,-79.69402628,-12.83807883,19.26041967,35.1266355,0
278.4975574,227.0576251,-79.68802415,-12.82300579,19.25882909,35.12732013,0
276.9163909,225.7098334,-79.6815404,-12.80776414,19.25715457,35.12798763,0
275.3477542,224.3791403,-79.6751534,-12.79253843,19.25592363,35.12864172,0
273.7544206,223.0331329,-79.66868368,-12.7770007,19.25507456,35.12929517,0
272.19539,221.5970953,-79.65926314,-12.76583216,19.25045347,35.12961729,0
270.3817204,219.7880975,-79.64481667,-12.75743333,19.24080404,35.12963109,0
268.5754091,217.9954866,-79.63064927,-12.74877729,19.23193762,35.12964764,0
266.745109,216.1729757,-79.61613878,-12.74020919,19.22318911,35.12963044,0
264.9355781,214.3576603,-79.60146113,-12.73217223,19.21014239,35.12956333,0
263.0991582,212.5165724,-79.58659495,-12.72397441,19.19697939,35.12947962,0
261.300408,210.713891,-79.57204919,-12.71592195,19.1845547,35.12938103,0
259.4912597,208.9057354,-79.55753726,-12.70766667,19.17271237,35.12927467,0
257.7558969,207.17438,-79.54368799,-12.699654,19.16107944,35.12916189,0
255.9116312,205.3365647,-79.52901836,-12.69107335,19.14854832,35.12902782,0
254.0845369,203.5160128,-79.51448518,-12.68257111,19.13692476,35.12812993,0
252.237843,201.6742481,-79.49975317,-12.67403154,19.12590636,35.1271669,0
250.4300053,199.8691424,-79.48527958,-12.66573639,19.11581044,35.12626762,0
248.5868547,198.0264239,-79.47046667,-12.65735,19.10768973,35.12539414,0
246.7689832,196.2092133,-79.45586025,-12.64907179,19.10973103,35.12458468,0
244.9734272,194.4142041,-79.44142864,-12.64089844,19.11158502,35.1238347,0
243.1505951,192.5911219,-79.42675756,-12.63262423,19.11328816,35.12312111,0
241.3379308,190.7756245,-79.41210875,-12.62446958,19.11476827,35.12245259,0
239.5083427,188.9469793,-79.39740599,-12.61612977,19.11617436,35.12184316,0
237.702022,187.1416978,-79.38289006,-12.60789337,19.11740221,35.12129244,0
235.8677628,185.3067552,-79.36810902,-12.59957824,19.11845083,35.12077808,0
234.0812559,183.5213179,-79.35374818,-12.59143151,19.11934533,35.12033342,1
232.279771,181.722565,-79.33929967,-12.583172,19.12011744,35.12010836,34
230.4581842,179.9049418,-79.32471207,-12.57478937,19.12292642,35.12037428,19
228.6909126,178.1703992,-79.31116667,-12.56588775,19.13006316,35.12103614,25
227.017989,176.5114801,-79.29797574,-12.55792574,19.13857873,35.1217938,56
225.7280574,175.1717908,-79.28653505,-12.55338162,19.1454792,35.12217206,41
227.2367957,176.5261051,-79.29543494,-12.56432581,19.1341098,35.12050687,29
227.4806479,176.7757386,-79.29751906,-12.56528572,19.13314372,35.12043731,28
224.1835906,173.6687035,-79.27494558,-12.54528742,19.15618734,35.12338146,49
222.3805575,171.8750379,-79.26059638,-12.53686546,19.16842744,35.12479734,132
220.6230712,170.1121423,-79.24630668,-12.52903223,19.18060604,35.12632715,0
218.7885289,168.2706402,-79.23136226,-12.52088595,19.19386745,35.12816472,0
217.0170397,166.5001365,-79.21708535,-12.51282357,19.20739925,35.12924622,0
215.8937416,165.3792701,-79.20806667,-12.50766667,19.21630582,35.12934431,0
213.3732813,162.8659371,-79.18785675,-12.49605781,19.23713902,35.12954839,0
211.5796216,161.0849109,-79.17361667,-12.48761667,19.24389778,35.12973413,0
209.7465555,159.2641772,-79.15904427,-12.47901094,19.25318226,35.12989454,0
207.931518,157.4630438,-79.14463974,-12.47045641,19.26512913,35.13004384,0
206.1509282,155.6933152,-79.13044684,-12.46213678,19.27933111,35.13014285,0
204.3460794,153.8893698,-79.11586088,-12.45394421,19.29590205,35.1301345,0
202.5373158,152.0752936,-79.10112134,-12.44587734,19.31484182,35.13005267,0
200.6962786,150.2352648,-79.08623538,-12.43751871,19.33709114,35.13000124,0
199.2002067,148.7642263,-79.07458333,-12.43018333,19.3583302,35.13014018,0
197.6133575,147.1572532,-79.0613549,-12.42345245,19.38058658,35.12989062,0
195.9043949,145.4466201,-79.04747499,-12.41575416,19.39827447,35.12976653,0
194.1341469,143.6759922,-79.03311711,-12.40775015,19.38978961,35.12962856,0
192.3261479,141.8894776,-79.01883967,-12.39910633,19.38035997,35.12963612,8
190.5041285,140.0887076,-79.00443124,-12.39041597,19.37373736,35.1296143,12
188.7067648,138.3070642,-78.99011259,-12.38196463,19.36986406,35.12952725,8
186.9308255,136.5377389,-78.97579798,-12.37380733,19.36847022,35.12935036,15
185.1126246,134.7252404,-78.96111543,-12.36548209,19.36981649,35.12913816,15
183.3018318,132.919861,-78.94647933,-12.3572,19.37397349,35.12890168,8
181.5033435,131.1273145,-78.93194334,-12.34896667,19.38091695,35.12864793,6
179.7142009,129.3456359,-78.91749965,-12.34074965,19.39065148,35.12864267,6
177.9065638,127.5500801,-78.90297188,-12.33236459,19.40348307,35.12941058,4
176.1113883,125.7704393,-78.88859048,-12.32397699,19.3926525,35.13008226,3
174.3147024,123.9904773,-78.87420268,-12.31556935,19.38111447,35.13064964,4
172.5250902,122.2125235,-78.85977676,-12.30729781,19.36931812,35.13107745,5
170.7455989,120.4444539,-78.84541695,-12.29908348,19.35763201,35.1313934,5
168.940637,118.6495314,-78.83081384,-12.290787,19.34572783,35.13159552,8
167.1512875,116.8710391,-78.81633801,-12.28255281,19.33404515,35.1317119,11
167.1095343,117.3347835,-78.823842,-12.27333733,19.35942592,35.13460792,11
167.6969689,118.4837439,-78.83728104,-12.26585,19.38537372,35.1377006,0
183.7493982,175.7611425,-82.95881383,-4.33926667,20.88811748,34.9907216,0
181.9353958,173.9710424,-82.94240633,-4.33953333,20.89976412,34.98660098,0
180.2243966,172.2942563,-82.92685075,-4.33886667,20.90898204,34.98248242,0
178.9386333,171.0635356,-82.91495308,-4.33601975,20.91170393,34.97875094,0
40.76941579,21.65119684,-76.46800297,-14.5173363,15.24962866,34.92819404,42
42.64447563,23.50636035,-76.48257917,-14.52674583,15.3065016,34.92844752,89
44.51327925,25.3589472,-76.49710792,-14.53610792,15.4341148,34.92858749,135
46.4092919,27.2306558,-76.512105,-14.54513583,15.57338121,34.92813276,42
48.43722586,29.1991066,-76.52783625,-14.55533625,15.76966944,34.9275854,1714
50.32547981,31.07697556,-76.54304375,-14.56433333,15.96012209,34.9269809,6
52.04966917,32.90617017,-76.55780042,-14.57313375,16.13388084,34.92632878,1097
53.82263351,34.79343948,-76.57307417,-14.582,16.30116103,34.92558763,554
55.57621906,36.6512659,-76.58807583,-14.5907425,16.45414656,34.92479354,35
57.36210594,38.54586954,-76.60341687,-14.5995,16.59854663,34.92391675,0
59.13948132,40.41506947,-76.61862865,-14.60816667,16.73024231,34.92298153,0
60.91442939,42.2620847,-76.63377351,-14.61677351,16.7922633,34.92198564,9
62.67627051,44.08686255,-76.64867833,-14.625345,16.82854425,34.92093932,111
64.44030418,45.92417669,-76.66374102,-14.63374102,16.86481319,34.91982544,33
66.22206552,47.80502772,-76.679325,-14.64183333,16.90165518,34.91862731,0
68.00357112,49.701546,-76.69516667,-14.64961765,16.93856562,34.91736203,0
69.80006973,51.61534608,-76.71119701,-14.65733333,16.97562148,34.91602598,0
71.56288786,53.45342997,-76.72635,-14.66535,17.01111207,34.91467271,0
73.53404705,55.39864819,-76.74157576,-14.67583333,17.04862927,34.91312976,0
75.32665735,57.20622781,-76.756,-14.68480833,17.0832037,34.91164619,0
77.17906639,59.07458046,-76.77115208,-14.69381875,17.11065211,34.91004231,0
78.97981019,60.93654313,-76.786625,-14.70183333,17.12277854,34.90840725,0
80.74247865,62.78740556,-76.8022068,-14.7092068,17.13376324,34.90758307,0
82.52148778,64.65368439,-76.81792833,-14.716595,17.14416329,34.91085311,0
84.38367413,66.60153541,-76.83432042,-14.72433333,17.15434403,34.91436157,0
86.16771398,68.46770617,-76.85003583,-14.7317025,17.16341223,34.91779109,0
88.00149316,70.2885813,-76.86463265,-14.74083333,17.17260552,34.92187116,0
89.85557071,72.10569765,-76.8789725,-14.7504725,17.18128408,34.92621432,79
91.70562769,73.92023917,-76.89326375,-14.76009708,17.18917923,34.93064586,51
93.55949052,75.75468161,-76.90782086,-14.76948753,17.19624267,34.93510419,23
95.4139098,77.6239759,-76.92294792,-14.77828125,17.18407355,34.93947221,2
97.2409019,79.46182,-76.93777875,-14.787,17.17127769,34.94388268,3
99.07984065,81.30801407,-76.95263422,-14.79583333,17.15773626,34.94843046,9
101.0060192,83.23713271,-76.96810125,-14.80516667,17.14286181,34.95331719,4
102.8183634,85.08200849,-76.98319201,-14.81335868,17.12730816,34.9578159,0
104.650915,86.94472542,-76.9984075,-14.82166667,17.11090381,34.96245918,0
106.478003,88.81044893,-77.01374605,-14.82974605,17.09357137,34.96710791,0
108.306843,90.68244391,-77.02923042,-14.83766667,17.08374107,34.97179069,0
110.1229379,92.53265671,-77.04456,-14.84556,17.07691291,34.9765333,10
111.993466,94.43755288,-77.06034167,-14.853675,17.07761692,34.98149965,7
113.8335238,96.30939115,-77.07583625,-14.86166958,17.08212061,34.98647481,47
115.6855625,98.17833299,-77.0911625,-14.87,17.08659298,34.9916669,1337
117.5258597,99.99845207,-77.10570684,-14.87904017,17.09185593,34.9973118,2
119.4335133,101.8685027,-77.12045042,-14.88878375,17.09733318,35.00346764,0
121.3071639,103.7006125,-77.13481542,-14.89848208,17.10227412,35.00919875,0
123.1673669,105.541869,-77.14947977,-14.90764644,17.10566948,35.01440485,0
125.0281669,107.3981822,-77.16441605,-14.9165,17.1078542,35.01918381,0
126.8776161,109.2635115,-77.17965667,-14.92483333,17.10856771,35.02347463,0
128.7152694,111.1211845,-77.19488708,-14.933,17.10859296,35.02738982,0
130.5320447,112.9639797,-77.210075,-14.94090833,17.10872167,35.03090926,0
132.3902124,114.8567504,-77.22578042,-14.94878042,17.10826857,35.03414215,0
134.2178063,116.7166676,-77.24120292,-14.95653625,17.10763237,35.03701985,0
136.0850037,118.6075201,-77.25677375,-14.96466667,17.10710713,35.03969298,0
137.9203659,120.4672601,-77.27210963,-14.97260963,17.10629057,35.04199857,0
139.8050577,122.363859,-77.28758376,-14.98108376,17.10443753,35.04410891,0
141.6501819,124.2156563,-77.30262657,-14.9895,17.10199164,35.0458768,0
143.5329595,126.1074082,-77.31802333,-14.99802333,17.09868611,35.04733982,0
145.3646591,127.933704,-77.33268953,-15.00668953,17.09530508,35.04850808,0
147.2181893,129.7803814,-77.34749333,-15.0155,17.08929432,35.04862298,0
149.0747646,131.6239557,-77.36217542,-15.0245,17.08266906,35.04784662,0
150.9732986,133.5163533,-77.37734375,-15.03351042,17.07516616,35.04711758,0
152.8182962,135.3590011,-77.39216234,-15.04216667,17.067307,35.04646911,0
154.6828152,137.2169818,-77.40703607,-15.05103607,17.05912687,35.04547261,0
156.5637585,139.0904409,-77.42201375,-15.06001375,17.05049054,35.04188633,0
158.4317854,140.9489935,-77.43683333,-15.06899542,17.04158176,35.03832502,0
160.3293958,142.835629,-77.4518475,-15.07816667,17.03216245,35.03470476,0
162.1989765,144.6958066,-77.46666667,-15.08716667,17.02239955,35.03112393,0
164.0730081,146.557671,-77.48144625,-15.09627958,17.0135674,35.02753816,0
165.95445,148.4354904,-77.49649125,-15.10516667,17.00810035,35.02389311,0
167.8339635,150.3076094,-77.51142159,-15.11416667,17.00274887,35.02025953,0
169.7168903,152.1941072,-77.52665417,-15.12283333,16.99462732,35.01656286,0
171.5966509,154.0819582,-77.54197807,-15.13133333,16.98598352,35.01284333,0
173.4347834,155.927121,-77.55694208,-15.13966667,16.977475,35.00920098,0
175.2838236,157.781209,-77.57194375,-15.14811042,16.96889125,35.00553698,0
177.1551972,159.6580724,-77.58713792,-15.15663792,16.96011354,35.00181788,0
178.9863866,161.4939582,-77.60198917,-15.165,16.95146466,34.99817277,0
180.8721939,163.3871158,-77.6173525,-15.17351916,16.94240854,34.99439833,0
182.7643993,165.2886653,-77.63282417,-15.18199083,16.93436211,34.99059257,0
184.6310693,167.1870223,-77.64870792,-15.18954125,16.92641865,34.98672576,0
186.4869133,169.048299,-77.66379125,-15.19795792,16.91955212,34.98299105,0
188.346188,170.9049325,-77.67867833,-15.20667833,16.91325643,34.97927774,0
190.2232246,172.7784435,-77.69368125,-15.21551458,16.90729995,34.97552411,0
192.100876,174.6526014,-77.7086875,-15.22435417,16.90171845,34.97187493,0
194.0092977,176.5576584,-77.7239425,-15.23333333,16.89642715,34.97200729,0
195.8692725,178.4122298,-77.7387464,-15.24216667,16.89171094,34.9721935,0
197.7953482,180.3338588,-77.75410655,-15.25127322,16.8871847,34.97245455,0
199.7079242,182.2439062,-77.76941189,-15.26024522,16.88245963,34.9727841,0
201.5729165,184.1063016,-77.78433083,-15.269,16.87673659,34.97316799,0
203.450154,185.9780593,-77.79926,-15.27792667,16.87165437,34.97361043,0
205.3439431,187.8679965,-77.81436835,-15.28686835,16.86718544,34.97412465,0
207.2086132,189.7455697,-77.82975162,-15.295,16.86328378,34.97473057,0
209.047233,191.6073645,-77.84524687,-15.3025802,16.85993291,34.97540906,0
210.8980488,193.4815382,-77.86085625,-15.31018958,16.85714475,34.97614933,0
212.7651924,195.372546,-77.87662333,-15.31783333,16.8549213,34.97692463,0
214.6104313,197.2421742,-77.89224131,-15.32533333,16.85329558,34.9775921,0
216.4624263,199.1188026,-77.90793234,-15.33283333,16.85280606,34.97815364,0
217.9660396,200.7250514,-77.92329583,-15.33537083,16.85415767,34.9787718,0
217.3390159,200.4092351,-77.92796833,-15.31919833,16.85031557,34.9796057,0
216.712321,200.1009881,-77.93266667,-15.3027675,16.84626596,34.97995253,0
216.1105451,199.8165453,-77.93733333,-15.28654386,16.84212537,34.98005062,0
215.4706054,199.4942872,-77.9415,-15.27018791,16.83781348,34.98008921,0
214.8272812,199.1764301,-77.94566667,-15.25353792,16.83324468,34.98009215,0
214.1978424,198.8696384,-77.94966667,-15.23712,16.82875487,34.98005875,0
213.5385191,198.5400128,-77.9534179,-15.22033087,16.82454528,34.97998128,0
212.8875637,198.2189461,-77.9570425,-15.20362417,16.82072012,34.97987134,0
212.2205757,197.880823,-77.9605,-15.18664444,16.81716541,34.97972456,0
211.4705935,197.4284553,-77.96283333,-15.1697575,16.81371679,34.97952838,0
210.7307505,196.9962446,-77.96533333,-15.15251875,16.81047712,34.97931067,0
210.0819747,196.6527643,-77.96833333,-15.13581083,16.80778457,34.97908716,0
209.3847351,196.2698647,-77.97096792,-15.11856417,16.80514076,34.97882764,0
208.7204548,195.8557363,-77.9735,-15.1018211,16.80815807,34.9785549,0
208.0692656,195.3671397,-77.97616667,-15.08480187,16.81296408,34.97825698,0
207.4833907,194.9472862,-77.97932375,-15.06784292,16.81843993,34.97793666,0
206.9377276,194.5691297,-77.98266667,-15.05100935,16.82446694,34.97759183,0
206.4395113,194.2487859,-77.98666667,-15.03354125,16.83162619,34.97719926,0
205.9003283,193.8782021,-77.98966667,-15.01683333,16.83834877,34.97680592,0
205.3283685,193.4785603,-77.99233333,-14.99978404,16.84529387,34.97530081,0
203.5214754,191.7072648,-77.97834984,-14.99034984,16.83483001,34.97448233,0
201.6429152,189.8551814,-77.96333333,-14.9815,16.82214648,34.97378036,0
199.7553035,187.9831089,-77.94829648,-14.9725,16.80969246,34.97309158,0
197.8465401,186.0661899,-77.93295778,-14.96366667,16.80803049,34.97245784,0
195.9876854,184.1967988,-77.91813292,-14.95483333,16.80608819,34.97184195,0
194.1137068,182.3181569,-77.9029053,-14.9465,16.80416087,34.97131799,0
192.1480729,180.3555926,-77.88656917,-14.9385,16.81119562,34.97088511,0
190.2752633,178.4854933,-77.87101796,-14.93085129,16.81626023,34.97049653,0
188.3947914,176.6077628,-77.85540583,-14.92316667,16.81970253,34.9701323,0
186.4798158,174.6944006,-77.8395625,-14.91522917,16.82164873,34.96977607,0
184.6263455,172.8401237,-77.82433294,-14.90733294,16.82213212,34.96943395,0
182.7349847,170.9429512,-77.80900542,-14.89883875,16.82139369,34.96906418,0
180.8892656,169.0940289,-77.79393875,-14.89077208,16.81871655,34.96875538,0
179.0005334,167.1980721,-77.77868333,-14.88218333,16.81455634,34.96843126,0
177.1465227,165.3299421,-77.76399167,-14.87316667,16.80922262,34.96807896,0
175.3035316,163.4754345,-77.74927149,-14.86443816,16.81427969,34.9677826,0
173.4582635,161.6157065,-77.73463997,-14.8554733,16.81931251,34.96749096,0
171.5275114,159.6724351,-77.7192125,-14.84633333,16.82318793,34.9672417,0
169.6700643,157.8012802,-77.7044875,-14.83732083,16.82571285,34.96773781,0
167.7825605,155.9069724,-77.68937199,-14.82853865,16.82836759,34.97049841,0
165.8899328,154.0115713,-77.67399667,-14.82016333,16.8320853,34.97337413,0
164.0336248,152.1533716,-77.65887125,-14.81203792,16.83419732,34.97623264,0
162.1319038,150.2492134,-77.64339958,-14.80366667,16.83486792,34.97917246,0
160.2678034,148.3811615,-77.62831,-14.79531,16.83409133,34.98204491,0
158.3698928,146.4778682,-77.61300951,-14.78667618,16.83514256,34.98496607,0
156.4865325,144.5913693,-77.59771292,-14.77833333,16.83882969,34.98792971,0
154.6225179,142.7233938,-77.58261138,-14.77,16.84172788,34.99086865,0
152.7687158,140.8650901,-77.567615,-14.76166667,16.84386093,34.99380307,0
150.9338672,139.0207978,-77.553,-14.75296,16.84522993,34.99664027,0
149.3732863,137.4305284,-77.54155823,-14.74355823,16.84573712,34.99869227,0
147.5101665,135.5581474,-77.52666667,-14.73480814,16.84562581,35.00163242,0
145.669808,133.7056525,-77.51207933,-14.72591266,16.84472454,35.00451074,0
143.7972925,131.8220369,-77.49716667,-14.717,16.84302297,35.00748721,0
141.8781018,129.8964731,-77.48165132,-14.70833333,16.84052068,35.01064694,0
140.0238103,128.0344326,-77.46672115,-14.69983333,16.8337767,35.01195018,0
138.1365176,126.1388828,-77.45153125,-14.69116667,16.82421669,35.0131339,0
136.2470979,124.2409821,-77.43632292,-14.68248958,16.8169729,35.01420706,0
134.4073205,122.3962212,-77.42137125,-14.67433333,16.81055641,35.01526251,0
132.5330058,120.5144097,-77.40622972,-14.66583333,16.80415882,35.0161539,0
130.6732247,118.6502683,-77.39107583,-14.65766667,16.79779825,35.00966629,0
128.7636241,116.7338496,-77.37560125,-14.64910125,16.79140619,35.00258077,0
126.8722951,114.8362044,-77.36025,-14.64066667,16.78513769,34.99581951,0
125.0191274,112.9749983,-77.34527002,-14.63227002,16.779117,34.98942143,0
123.1375258,111.087772,-77.3299575,-14.6239575,16.78152932,34.98319277,0
121.2695046,109.2099925,-77.31489875,-14.61539875,16.79987933,34.97722405,0
119.4074072,107.3395715,-77.29982625,-14.60699292,16.81893966,34.97152989,0
117.5232877,105.4445047,-77.28465234,-14.59831901,16.83890824,34.96600443,0
115.6508878,103.5629707,-77.2695,-14.58984917,16.85953148,34.96077177,0
113.7643472,101.6693307,-77.25415194,-14.58148527,16.88108464,34.95575634,0
